Date,vix,vol20,vol60,vix_chg5,mom20,corr60,spread,unrate,target,spy_ret,ief_ret
2023-07-14,13.34000015258789,0.10155083181073266,0.11913965936713228,-0.10047200126659273,0.0314948400960775,-0.1688104516955511,-0.9100000000000001,3.6,0,-0.0006228316942477052,-0.004947965572159152
2023-07-17,13.479999542236328,0.09355776718953421,0.11916267661813283,-0.10550764331693885,0.022401064455213726,-0.16864672747848433,-0.9300000000000002,3.6,0,0.0034721545832785417,0.0016576983003100398
2023-07-18,13.300000190734863,0.09450001850375839,0.11887300714111432,-0.10377358126808867,0.03351855053906161,-0.15035907981299032,-0.9400000000000004,3.6,0,0.00743054524771547,0.0011375903115793395
2023-07-19,13.760000228881836,0.09096574174199083,0.11886093749851485,0.01624817338616147,0.04121875274631237,-0.15023219148145753,-0.9900000000000002,3.6,0,0.0022238452446352586,0.0034089803044357048
2023-07-20,13.989999771118164,0.09268479758393422,0.12008953544406294,0.027920655696305197,0.039637758366925624,-0.12053439965570278,-0.9499999999999997,3.6,0,-0.006634451462681268,-0.007927582480134032
2023-07-21,13.600000381469727,0.09271917578488788,0.11449059782803075,0.019490271807185655,0.035898441825974015,-0.05307254064179333,-0.9800000000000004,3.6,0,0.0,0.0008300045459519456
2023-07-24,13.90999984741211,0.08625126153586588,0.11389233593447524,0.03189913351469187,0.04845233243410951,-0.06477895787578312,-0.9499999999999997,3.6,0,0.004467181115923147,-0.002384645532377605
2023-07-25,13.859999656677246,0.08279596995486015,0.10764208784664071,0.04210522239935699,0.05562763707093299,-0.018808169298591308,-0.9399999999999995,3.6,0,0.0027300771358440556,-0.0018709267797671902
2023-07-26,13.1899995803833,0.07723173623739649,0.10674896500651329,-0.04142446504485664,0.044340546372054535,-0.04759842162061257,-0.9600000000000004,3.6,0,0.00015373233812465692,0.003436403135765209
2023-07-27,14.40999984741211,0.08320886398714047,0.10795048017407384,0.030021449833117275,0.036893484916521,-0.020707764883354685,-0.9000000000000004,3.6,0,-0.00662993657434896,-0.010896429463381208
2023-07-28,13.329999923706055,0.08765244322741449,0.1059294832169344,-0.01985297427870314,0.042934569743092066,0.08163026172439848,-0.9100000000000001,3.6,0,0.009790314382838394,0.0032528631667902985
2023-07-31,13.630000114440918,0.07984539262201132,0.10435867567217809,-0.020129384330890843,0.03273325583638087,0.11707446154205907,-0.9099999999999997,3.6,0,0.0019038818015300052,0.0012543319255311491
